satellite_1,satellite_2,distance_km,relative_speed_km_s,altitude_diff_km,inclination_diff_deg,object_type_risk,time_to_event_hours,collision_occurred,collision_probability
GPS-79,Hubble,2.011,12.585,19653,26.5,0.2,19.21877343744076,0,0.0855
Envisat,DEBRIS_A,21.19,10.392,372,46.9,0.8,102.49836967503099,0,0.99
DEBRIS_B,GPS-79,5.435,5.785,19652,26.5,0.8,29.623654433005235,0,0.9297
Tiangong,DEBRIS_B,36.452,3.573,159,13.0,0.8,57.885056141627885,0,0.99
Starlink-1001,Cosmos-1408 Debris,6.521,14.71,135,29.6,0.9,50.28852684379651,0,0.6565
Envisat,GPS-79,27.9,3.157,19418,43.5,0.2,139.84974833688943,0,0.99
Cosmos-1408 Debris,Hubble,0.611,5.027,132,54.1,0.9,138.0140357369462,0,0.645
Envisat,ISS,18.497,6.302,374,46.9,0.2,149.48660766040567,0,0.99
Tiangong,Envisat,6.496,10.149,393,57.1,0.2,11.06173619481554,0,0.6464
GPS-79,Cosmos-1408 Debris,4.781,7.184,19785,27.6,0.9,68.65246081720937,0,0.8844
DEBRIS_B,Iridium-33 Debris,8.462,0.88,232,57.9,0.9,166.7471419371297,0,0.99
Tiangong,Starlink-1001,18.105,2.178,161,11.5,0.2,110.53405556199661,0,0.99
GPS-79,Cosmos-1408 Debris,10.51,4.116,19785,27.6,0.9,109.2758850715366,0,0.99
ISS,Tiangong,26.39,11.101,19,10.2,0.2,149.56272091749418,0,0.99
Iridium-33 Debris,DEBRIS_A,0.181,12.124,370,34.8,0.9,22.807131515183215,0,0.1485
ISS,DEBRIS_A,28.822,10.575,2,0.0,0.8,134.47664741426095,0,0.99
Envisat,Tiangong,3.9,2.17,393,57.1,0.2,33.95113533481542,0,0.8454
Iridium-33 Debris,GPS-79,3.722,12.346,19420,31.4,0.9,73.69214593244236,0,0.4893
GPS-79,ISS,13.881,3.701,19792,3.4,0.2,70.55890100029212,0,0.99
DEBRIS_B,Hubble,8.845,7.798,1,0.0,0.8,120.11673891213023,0,0.9755
Cosmos-1408 Debris,ISS,1.84,1.996,7,30.9,0.9,12.16997696692009,0,0.8929
ISS,DEBRIS_B,3.301,0.724,140,23.2,0.8,51.3879852794513,0,0.9541
DEBRIS_A,Starlink-1001,18.091,0.278,140,1.4,0.8,114.6979245845005,0,0.99
Tiangong,Hubble,8.836,4.151,158,13.0,0.2,144.63905924815305,0,0.9727
GPS-79,ISS,36.328,3.201,19792,3.4,0.2,62.85253126922659,0,0.99
Tiangong,Envisat,19.174,1.411,393,57.1,0.2,105.5097068408539,0,0.99
Envisat,GPS-79,2.53,2.011,19418,43.5,0.2,28.939442580388906,0,0.7431
DEBRIS_A,Envisat,4.817,12.789,372,46.9,0.8,124.96307216032798,0,0.5428
Hubble,DEBRIS_B,18.705,2.583,1,0.0,0.8,136.62121407624352,0,0.99
Starlink-1001,Iridium-33 Debris,3.191,9.076,230,33.4,0.9,33.12364700517851,0,0.6621
Starlink-1001,DEBRIS_A,13.119,6.208,140,1.4,0.8,122.6067852744923,0,0.99
Hubble,Iridium-33 Debris,0.835,8.838,233,57.9,0.9,149.07700016365652,0,0.3931
Cosmos-1408 Debris,DEBRIS_A,17.831,13.968,5,30.9,0.9,87.02402621350156,0,0.99
ISS,Tiangong,28.141,4.06,19,10.2,0.2,8.70035362575369,0,0.99
Iridium-33 Debris,Hubble,1.122,2.426,233,57.9,0.9,9.294192446738554,0,0.8366
Iridium-33 Debris,GPS-79,9.579,4.238,19420,31.4,0.9,160.0793703795135,0,0.99
Envisat,DEBRIS_B,8.853,14.978,234,70.1,0.8,102.75389548650483,0,0.8225
DEBRIS_A,Envisat,28.778,12.586,372,46.9,0.8,2.040457235213062,0,0.99
Starlink-1001,ISS,56.077,10.637,142,1.4,0.2,126.79840879034377,0,0.99
Cosmos-1408 Debris,DEBRIS_B,13.374,0.855,133,54.1,0.9,136.8688439260352,0,0.99
Starlink-1001,DEBRIS_B,14.413,12.846,2,24.5,0.8,28.003455403444434,0,0.99
GPS-79,Cosmos-1408 Debris,0.146,9.501,19785,27.6,0.9,79.83609479841863,0,0.2735
Starlink-1001,DEBRIS_A,10.516,5.718,140,1.4,0.8,51.7252095210173,0,0.99
GPS-79,ISS,1.27,12.945,19792,3.4,0.2,46.07573755680567,0,0.0548
Iridium-33 Debris,Starlink-1001,2.324,7.021,230,33.4,0.9,159.81735974936754,0,0.7018
Starlink-1001,DEBRIS_B,3.721,14.254,2,24.5,0.8,25.905164887715365,0,0.3066
DEBRIS_B,Envisat,19.373,4.042,234,70.1,0.8,155.98183736748524,0,0.99
DEBRIS_A,Hubble,19.04,12.379,137,23.2,0.8,122.4665608153552,0,0.99
GPS-79,Tiangong,15.047,13.922,19811,13.5,0.2,96.65536357329027,0,0.9769
GPS-79,ISS,9.391,11.797,19792,3.4,0.2,81.137341034732,0,0.8258
Starlink-1001,Envisat,36.098,14.647,232,45.5,0.2,38.25495450978596,0,0.99
Iridium-33 Debris,DEBRIS_A,23.95,7.471,370,34.8,0.9,79.44583526761717,0,0.99
Cosmos-1408 Debris,DEBRIS_A,37.844,3.09,5,30.9,0.9,121.93201405363041,0,0.99
ISS,Iridium-33 Debris,15.621,11.361,372,34.8,0.9,54.088195975334365,0,0.99
Tiangong,Cosmos-1408 Debris,55.627,7.216,26,41.1,0.9,130.17328313981278,0,0.99
DEBRIS_B,Cosmos-1408 Debris,43.137,7.561,133,54.1,0.9,106.76000937881903,0,0.99
ISS,Tiangong,2.759,6.216,19,10.2,0.2,16.06624898687826,0,0.4787
Envisat,Hubble,12.676,13.195,235,70.1,0.2,47.60524536977603,0,0.9416
Iridium-33 Debris,DEBRIS_A,11.838,3.85,370,34.8,0.9,63.85250688190892,0,0.99
Starlink-1001,DEBRIS_B,3.15,10.398,2,24.5,0.8,151.6325560154152,0,0.5138
GPS-79,Tiangong,10.662,8.333,19811,13.5,0.2,55.357448290432735,0,0.962
Tiangong,Hubble,3.875,0.234,158,13.0,0.2,164.37661711000587,0,0.9061
DEBRIS_B,Hubble,21.211,2.647,1,0.0,0.8,94.52662378609259,0,0.99
Starlink-1001,DEBRIS_B,9.185,10.892,2,24.5,0.8,137.84404396853012,0,0.9491
Tiangong,Iridium-33 Debris,2.912,14.055,391,44.9,0.9,131.94715855642306,0,0.2768
Iridium-33 Debris,GPS-79,1.432,2.234,19420,31.4,0.9,119.71695211780262,0,0.8637
DEBRIS_A,Starlink-1001,9.995,6.75,140,1.4,0.8,131.1524464941721,0,0.9898
Starlink-1001,Envisat,14.003,10.272,232,45.5,0.2,29.223144887148887,0,0.9869
DEBRIS_A,Cosmos-1408 Debris,33.026,10.151,5,30.9,0.9,139.09001162537862,0,0.99
ISS,DEBRIS_A,8.881,4.325,2,0.0,0.8,87.97914017250272,0,0.99
DEBRIS_B,GPS-79,7.222,2.626,19652,26.5,0.8,141.20505416510562,0,0.9881
DEBRIS_B,Iridium-33 Debris,16.189,8.679,232,57.9,0.9,117.27893823839482,0,0.99
ISS,Tiangong,7.794,5.405,19,10.2,0.2,94.51878811542274,0,0.9356
ISS,GPS-79,49.076,5.543,19792,3.4,0.2,64.0866647466025,0,0.99
ISS,Tiangong,15.525,0.965,19,10.2,0.2,116.91315565663965,0,0.99
Tiangong,Starlink-1001,2.24,5.126,161,11.5,0.2,134.8001857099981,0,0.4955
Tiangong,DEBRIS_B,12.536,13.539,159,13.0,0.8,151.54904038429433,0,0.9783
Tiangong,DEBRIS_B,4.686,14.687,159,13.0,0.8,144.14069764649904,0,0.3863
Hubble,DEBRIS_B,43.825,13.746,1,0.0,0.8,68.27494416384336,0,0.99
Hubble,DEBRIS_A,53.853,3.572,137,23.2,0.8,137.45253596971222,0,0.99
ISS,Starlink-1001,7.796,8.373,142,1.4,0.2,42.62418338256825,0,0.8565
DEBRIS_B,Iridium-33 Debris,2.947,6.385,232,57.9,0.9,71.08105490804594,0,0.7954
GPS-79,Iridium-33 Debris,23.14,2.305,19420,31.4,0.9,88.33231353501833,0,0.99
GPS-79,DEBRIS_B,29.438,4.736,19652,26.5,0.8,0.3435081556502492,0,0.99
Iridium-33 Debris,Envisat,17.161,12.608,2,12.1,0.9,20.81136686642068,0,0.99
GPS-79,Envisat,11.305,9.745,19418,43.5,0.2,46.37029573208766,0,0.9581
Tiangong,Iridium-33 Debris,5.008,2.549,391,44.9,0.9,134.31854513801903,0,0.9718
Iridium-33 Debris,Starlink-1001,38.019,11.534,230,33.4,0.9,23.63002176768257,0,0.99
Cosmos-1408 Debris,DEBRIS_B,4.073,5.807,133,54.1,0.9,48.12237230520833,0,0.8904
Hubble,Cosmos-1408 Debris,4.641,5.997,132,54.1,0.9,122.8979673171419,0,0.9106
DEBRIS_A,DEBRIS_B,15.202,7.553,138,23.2,0.8,87.31945237068078,0,0.99
Tiangong,Envisat,37.823,11.415,393,57.1,0.2,92.92633900024185,0,0.99
GPS-79,Hubble,8.876,4.927,19653,26.5,0.2,124.19565162944194,0,0.9664
ISS,Envisat,2.886,12.733,374,46.9,0.2,146.5055968949051,0,0.1217
Envisat,Tiangong,25.488,1.43,393,57.1,0.2,48.89100863260114,0,0.99
GPS-79,Hubble,58.45,4.71,19653,26.5,0.2,127.26985742880822,0,0.99
DEBRIS_B,Starlink-1001,3.035,6.277,2,24.5,0.8,103.39038935763936,0,0.7746
Starlink-1001,GPS-79,2.48,9.839,19650,2.0,0.2,8.968720260300275,0,0.2122
Iridium-33 Debris,DEBRIS_B,1.349,14.649,232,57.9,0.9,124.86791938012043,0,0.1278
Cosmos-1408 Debris,ISS,21.305,3.032,7,30.9,0.9,132.22251361374887,0,0.99
Hubble,DEBRIS_B,0.439,8.344,1,0.0,0.8,114.35114620026027,0,0.3355
ISS,DEBRIS_A,9.587,4.707,2,0.0,0.8,56.9822542538977,0,0.99
ISS,Starlink-1001,0.392,6.805,142,1.4,0.2,92.46545363965689,0,0.1907
Iridium-33 Debris,Envisat,4.232,5.844,2,12.1,0.9,4.6098932554792365,0,0.8969
Envisat,ISS,9.863,14.145,374,46.9,0.2,118.66431825249612,0,0.748
Iridium-33 Debris,Envisat,4.999,12.335,2,12.1,0.9,30.238285948359145,0,0.6455
Starlink-1001,DEBRIS_B,69.951,2.364,2,24.5,0.8,77.89630348686285,0,0.99
GPS-79,Cosmos-1408 Debris,0.785,5.662,19785,27.6,0.9,143.76021255310883,0,0.621
Starlink-1001,Tiangong,102.233,7.83,161,11.5,0.2,161.98942946185014,0,0.99
Cosmos-1408 Debris,ISS,11.567,9.226,7,30.9,0.9,25.202109427810516,0,0.99
Cosmos-1408 Debris,DEBRIS_B,1.066,13.038,133,54.1,0.9,128.55020447506547,0,0.171
Iridium-33 Debris,GPS-79,1.758,8.032,19420,31.4,0.9,6.355314291099678,0,0.5669
GPS-79,DEBRIS_B,21.943,6.905,19652,26.5,0.8,58.611259935939984,0,0.99
Iridium-33 Debris,GPS-79,34.163,1.284,19420,31.4,0.9,58.68185920589108,0,0.99
Tiangong,Envisat,0.473,3.813,393,57.1,0.2,56.34978787351274,0,0.3759
Envisat,Cosmos-1408 Debris,13.866,5.47,367,16.0,0.9,74.62003498434248,0,0.99
Envisat,DEBRIS_B,3.45,6.799,234,70.1,0.8,95.16274908124763,0,0.7833
Iridium-33 Debris,DEBRIS_A,10.317,8.651,370,34.8,0.9,62.721027120032744,0,0.9874
Hubble,Tiangong,5.372,7.477,158,13.0,0.2,161.049747817192,0,0.6991
GPS-79,Cosmos-1408 Debris,28.144,7.63,19785,27.6,0.9,104.16086791471264,0,0.99
Hubble,Envisat,4.113,3.444,235,70.1,0.2,62.08245806188142,0,0.8059
Starlink-1001,GPS-79,0.204,4.654,19650,2.0,0.2,114.12718017601844,0,0.2903
Envisat,Starlink-1001,23.379,4.702,232,45.5,0.2,128.64267213557696,0,0.99
Iridium-33 Debris,Tiangong,14.744,8.206,391,44.9,0.9,1.7008606498464718,0,0.99
Tiangong,Cosmos-1408 Debris,27.899,8.069,26,41.1,0.9,158.5317532841917,0,0.99
Tiangong,Cosmos-1408 Debris,29.969,1.362,26,41.1,0.9,68.69782922908497,0,0.99
Tiangong,Hubble,37.366,9.831,158,13.0,0.2,164.67347954486982,0,0.99
Cosmos-1408 Debris,Tiangong,12.995,14.346,26,41.1,0.9,38.961044719152,0,0.9819
Tiangong,DEBRIS_B,22.006,5.279,159,13.0,0.8,89.17714501415061,0,0.99
Tiangong,Starlink-1001,7.584,8.596,161,11.5,0.2,49.36026094417937,0,0.8339
Tiangong,Iridium-33 Debris,0.492,13.37,391,44.9,0.9,92.74076578411886,0,0.1229
Starlink-1001,DEBRIS_B,0.485,12.646,2,24.5,0.8,49.207163942772524,0,0.1244
DEBRIS_A,ISS,27.231,14.448,2,0.0,0.8,14.508260021230022,0,0.99
DEBRIS_B,Iridium-33 Debris,2.0,12.595,232,57.9,0.9,127.61783416266108,0,0.2732
GPS-79,DEBRIS_B,7.068,2.07,19652,26.5,0.8,102.1183110209801,0,0.9892
GPS-79,ISS,2.816,6.145,19792,3.4,0.2,73.16959168554922,0,0.4912
Starlink-1001,DEBRIS_A,9.134,11.229,140,1.4,0.8,98.03536425082126,0,0.9426
Starlink-1001,Iridium-33 Debris,20.324,12.545,230,33.4,0.9,148.4570687121422,0,0.99
ISS,Hubble,20.272,5.734,139,23.2,0.2,159.40029203841337,0,0.99
DEBRIS_B,DEBRIS_A,17.076,0.348,138,23.2,0.8,148.43722827890028,0,0.99
DEBRIS_A,Iridium-33 Debris,20.62,4.514,370,34.8,0.9,41.26564482346918,0,0.99
Starlink-1001,DEBRIS_B,47.618,8.704,2,24.5,0.8,81.11886409054075,0,0.99
Iridium-33 Debris,DEBRIS_A,7.453,10.689,370,34.8,0.9,97.40969547254288,0,0.9105
DEBRIS_A,DEBRIS_B,8.522,14.714,138,23.2,0.8,36.17743770346231,0,0.8095
ISS,GPS-79,14.47,4.703,19792,3.4,0.2,47.076335715375365,0,0.99
Iridium-33 Debris,Tiangong,31.33,7.953,391,44.9,0.9,15.189252028740178,0,0.99
DEBRIS_B,Iridium-33 Debris,0.987,3.081,232,57.9,0.9,105.42022094655819,0,0.7973
Hubble,DEBRIS_B,5.996,12.081,1,0.0,0.8,135.73097420751495,0,0.7258
GPS-79,Starlink-1001,9.258,9.831,19650,2.0,0.2,108.98277242129309,0,0.8889
DEBRIS_B,GPS-79,12.39,6.096,19652,26.5,0.8,43.610982554879705,0,0.99
Envisat,Tiangong,7.236,0.417,393,57.1,0.2,4.786056158001738,0,0.98
DEBRIS_A,Iridium-33 Debris,5.383,11.722,370,34.8,0.9,88.31668671317766,0,0.726
Starlink-1001,GPS-79,13.151,1.836,19650,2.0,0.2,103.32229384840247,0,0.99
Iridium-33 Debris,DEBRIS_A,2.199,14.482,370,34.8,0.9,141.74806528826662,0,0.1907
Tiangong,ISS,43.061,2.512,19,10.2,0.2,108.20643570404273,0,0.99
Starlink-1001,DEBRIS_A,37.649,8.78,140,1.4,0.8,154.5044164103638,0,0.99
Iridium-33 Debris,Starlink-1001,5.834,1.029,230,33.4,0.9,28.276283137465487,0,0.988
Tiangong,DEBRIS_B,4.088,11.411,159,13.0,0.8,146.6314482737327,0,0.555
Cosmos-1408 Debris,DEBRIS_B,11.589,14.608,133,54.1,0.9,67.15426570559309,0,0.9613
Iridium-33 Debris,Starlink-1001,0.945,14.961,230,33.4,0.9,87.85904507681525,0,0.0983
GPS-79,ISS,38.985,4.436,19792,3.4,0.2,73.37042825827046,0,0.99
DEBRIS_B,Iridium-33 Debris,28.425,14.457,232,57.9,0.9,115.11830146486207,0,0.99
Envisat,ISS,20.184,0.946,374,46.9,0.2,122.90574496198457,0,0.99
GPS-79,Iridium-33 Debris,28.917,9.317,19420,31.4,0.9,102.42661443204794,0,0.99
DEBRIS_A,Tiangong,15.072,6.843,21,10.2,0.8,102.58400760376205,0,0.99
GPS-79,ISS,5.856,0.302,19792,3.4,0.2,133.9339332498943,0,0.9622
Tiangong,ISS,2.828,8.681,19,10.2,0.2,113.73460489550544,0,0.3121
Cosmos-1408 Debris,DEBRIS_A,25.546,8.534,5,30.9,0.9,142.45979366761935,0,0.99
ISS,Tiangong,3.734,11.49,19,10.2,0.2,156.84610937781986,0,0.2351
DEBRIS_B,Iridium-33 Debris,0.091,6.105,232,57.9,0.9,7.139630098340898,1,0.5035
DEBRIS_A,ISS,3.805,8.467,2,0.0,0.8,67.33619447766493,0,0.7236
Envisat,ISS,4.761,8.126,374,46.9,0.2,25.95708246607314,0,0.5848
GPS-79,Iridium-33 Debris,0.968,14.277,19420,31.4,0.9,143.13815624422875,0,0.1193
DEBRIS_A,Hubble,4.939,13.436,137,23.2,0.8,55.88290558404185,0,0.5097
Tiangong,Envisat,18.255,8.481,393,57.1,0.2,100.94046838341342,0,0.99
Cosmos-1408 Debris,DEBRIS_B,0.353,3.845,133,54.1,0.9,20.483647623597115,0,0.6948
GPS-79,Hubble,4.239,7.656,19653,26.5,0.2,155.38982390612006,0,0.5555
ISS,Hubble,16.791,12.688,139,23.2,0.2,28.86970579331616,0,0.99
Starlink-1001,GPS-79,6.212,9.092,19650,2.0,0.2,36.93752522111632,0,0.6853
Cosmos-1408 Debris,Hubble,7.584,1.754,132,54.1,0.9,40.33911310021753,0,0.99
Hubble,DEBRIS_B,24.457,9.227,1,0.0,0.8,139.68159353047753,0,0.99
Cosmos-1408 Debris,Envisat,8.501,12.305,367,16.0,0.9,116.25096042575728,0,0.9137
Tiangong,DEBRIS_A,1.605,10.863,21,10.2,0.8,138.52529123901314,0,0.2981
Cosmos-1408 Debris,Envisat,11.653,10.762,367,16.0,0.9,27.889282890465804,0,0.9878
Tiangong,ISS,1.358,11.615,19,10.2,0.2,39.2030173569335,0,0.0827
Cosmos-1408 Debris,Envisat,8.253,11.123,367,16.0,0.9,112.84740941662321,0,0.9302
DEBRIS_B,GPS-79,9.608,6.703,19652,26.5,0.8,83.7586094316335,0,0.9878
GPS-79,Cosmos-1408 Debris,15.451,8.717,19785,27.6,0.9,4.610889076678714,0,0.99
DEBRIS_A,Tiangong,4.445,3.843,21,10.2,0.8,103.55085067388964,0,0.9352
Starlink-1001,Tiangong,10.001,6.186,161,11.5,0.2,16.575455566938896,0,0.9719
Starlink-1001,Envisat,11.058,9.033,232,45.5,0.2,117.77346682415879,0,0.9616
GPS-79,DEBRIS_B,15.246,2.985,19652,26.5,0.8,20.11517622640334,0,0.99
ISS,Starlink-1001,14.723,1.407,142,1.4,0.2,56.975922787862345,0,0.99
DEBRIS_A,Hubble,7.469,6.833,137,23.2,0.8,162.3263791013373,0,0.9639
Envisat,ISS,15.404,5.594,374,46.9,0.2,150.92934439161493,0,0.99
Tiangong,Iridium-33 Debris,17.588,1.626,391,44.9,0.9,41.161548601363485,0,0.99
DEBRIS_A,Tiangong,18.14,7.911,21,10.2,0.8,64.2623078406242,0,0.99
Envisat,DEBRIS_A,19.565,6.22,372,46.9,0.8,84.43061903328427,0,0.99
Envisat,Hubble,50.43,10.548,235,70.1,0.2,107.70693576561833,0,0.99
ISS,GPS-79,2.398,2.033,19792,3.4,0.2,106.64243203838507,0,0.7289
Iridium-33 Debris,Envisat,6.245,10.655,2,12.1,0.9,91.6057093987937,0,0.8489
ISS,Cosmos-1408 Debris,10.442,7.588,7,30.9,0.9,155.14492880352594,0,0.99
Hubble,Tiangong,12.839,12.956,158,13.0,0.2,92.46291997861262,0,0.9494
ISS,GPS-79,4.365,14.762,19792,3.4,0.2,31.07188176155643,0,0.1363
DEBRIS_B,Cosmos-1408 Debris,30.073,4.031,133,54.1,0.9,72.39183700032028,0,0.99
Cosmos-1408 Debris,DEBRIS_A,2.073,0.645,5,30.9,0.9,150.77563933712932,0,0.9336
Hubble,DEBRIS_A,20.004,2.421,137,23.2,0.8,45.35013436309046,0,0.99
ISS,Envisat,5.568,6.747,374,46.9,0.2,112.37576581780498,0,0.7613
Iridium-33 Debris,ISS,6.688,14.061,372,34.8,0.9,77.23818255810596,0,0.7162
Hubble,Cosmos-1408 Debris,1.268,10.535,132,54.1,0.9,12.72069287399423,0,0.326
Tiangong,Starlink-1001,18.768,0.893,161,11.5,0.2,127.74895964479322,0,0.99
ISS,Tiangong,31.315,10.603,19,10.2,0.2,4.358242385286261,0,0.99
GPS-79,DEBRIS_B,2.922,9.604,19652,26.5,0.8,132.23664834091701,0,0.5448
Tiangong,Cosmos-1408 Debris,48.491,13.289,26,41.1,0.9,18.38565881633698,0,0.99
Cosmos-1408 Debris,GPS-79,0.658,11.16,19785,27.6,0.9,147.81382409389252,0,0.2281
ISS,Starlink-1001,13.77,9.892,142,1.4,0.2,70.44219111513799,0,0.9868
Hubble,GPS-79,2.002,14.347,19653,26.5,0.2,128.39017086424442,0,0.052
GPS-79,Envisat,7.194,1.527,19418,43.5,0.2,95.47503115612382,0,0.9718
Iridium-33 Debris,Hubble,0.8,11.851,233,57.9,0.9,72.94115238419418,0,0.205
Hubble,Cosmos-1408 Debris,1.615,1.261,132,54.1,0.9,4.412490563660842,0,0.9028
Tiangong,Hubble,0.287,6.334,158,13.0,0.2,52.221699353157426,0,0.2048
ISS,Starlink-1001,27.575,9.305,142,1.4,0.2,37.63036165035306,0,0.99
Tiangong,Cosmos-1408 Debris,3.056,7.105,26,41.1,0.9,113.85401869910358,0,0.7679
GPS-79,Hubble,1.986,11.017,19653,26.5,0.2,62.11822054332943,0,0.1287
Envisat,ISS,18.154,9.534,374,46.9,0.2,95.13595522197612,0,0.99
Cosmos-1408 Debris,GPS-79,11.704,5.301,19785,27.6,0.9,40.779006783805315,0,0.99
GPS-79,Starlink-1001,8.958,13.075,19650,2.0,0.2,147.64354875841985,0,0.7224
Cosmos-1408 Debris,ISS,6.038,10.046,7,30.9,0.9,157.54654325882362,0,0.8588
DEBRIS_A,DEBRIS_B,15.926,2.814,138,23.2,0.8,142.71116193544012,0,0.99
Tiangong,GPS-79,0.619,12.335,19811,13.5,0.2,23.37900621242705,0,0.0478
Hubble,Envisat,4.361,6.942,235,70.1,0.2,18.459331631765956,0,0.6219
DEBRIS_A,Cosmos-1408 Debris,11.989,14.631,5,30.9,0.9,52.529298060367395,0,0.9679
DEBRIS_B,Cosmos-1408 Debris,0.57,12.113,133,54.1,0.9,4.573744386413333,0,0.1752
Iridium-33 Debris,DEBRIS_A,13.298,4.435,370,34.8,0.9,38.639292546959936,0,0.99
DEBRIS_B,DEBRIS_A,34.061,14.865,138,23.2,0.8,64.53746295222483,0,0.99
Envisat,Cosmos-1408 Debris,22.169,11.733,367,16.0,0.9,38.807463205496354,0,0.99
Hubble,Starlink-1001,5.317,6.315,3,24.5,0.2,111.75105764074941,0,0.7621
DEBRIS_A,Starlink-1001,21.743,8.928,140,1.4,0.8,40.31151817691933,0,0.99
GPS-79,DEBRIS_A,24.467,2.173,19790,3.4,0.8,100.58726181122901,0,0.99
Iridium-33 Debris,Envisat,13.833,9.786,2,12.1,0.9,106.10791414673754,0,0.99
ISS,DEBRIS_B,4.1,9.012,140,23.2,0.8,89.77372119552007,0,0.7204
Cosmos-1408 Debris,ISS,8.919,13.016,7,30.9,0.9,22.08256933918694,0,0.9133
GPS-79,Envisat,13.589,8.358,19418,43.5,0.2,53.54920576569869,0,0.99
Starlink-1001,GPS-79,27.684,7.812,19650,2.0,0.2,131.97805712977782,0,0.99
DEBRIS_B,Envisat,37.967,10.552,234,70.1,0.8,144.3017241351807,0,0.99
Envisat,DEBRIS_B,28.946,0.441,234,70.1,0.8,95.11410014730457,0,0.99
GPS-79,Starlink-1001,29.471,2.586,19650,2.0,0.2,42.02738584931694,0,0.99
Iridium-33 Debris,Tiangong,8.907,3.006,391,44.9,0.9,54.871250637176956,0,0.99
Hubble,DEBRIS_B,0.474,0.245,1,0.0,0.8,60.06642998852305,0,0.8536
DEBRIS_B,ISS,3.614,14.008,140,23.2,0.8,148.00646723769245,0,0.311
GPS-79,DEBRIS_A,18.049,9.844,19790,3.4,0.8,118.70601070225653,0,0.99
Starlink-1001,Envisat,0.748,9.803,232,45.5,0.2,17.022703245838926,0,0.1028
DEBRIS_A,ISS,29.27,11.014,2,0.0,0.8,63.641975366060954,0,0.99
Tiangong,Envisat,11.166,11.815,393,57.1,0.2,90.82708299111289,0,0.9197
Envisat,GPS-79,1.416,11.397,19418,43.5,0.2,105.94845311387368,0,0.0902
Envisat,GPS-79,8.189,11.013,19418,43.5,0.2,49.385087073956356,0,0.7669
Iridium-33 Debris,Hubble,13.934,12.821,233,57.9,0.9,11.292342154354198,0,0.99
Iridium-33 Debris,DEBRIS_B,1.34,2.409,232,57.9,0.9,41.64100116166531,0,0.8516
Hubble,Tiangong,5.682,0.632,158,13.0,0.2,47.05123593665213,0,0.9548
Starlink-1001,GPS-79,0.984,2.867,19650,2.0,0.2,70.10731938368559,0,0.508
GPS-79,DEBRIS_B,6.546,9.246,19652,26.5,0.8,82.45405200985566,0,0.8908
Tiangong,Envisat,12.069,9.264,393,57.1,0.2,22.253570388617547,0,0.9748
ISS,Envisat,10.615,0.941,374,46.9,0.2,40.52266624790982,0,0.99
DEBRIS_A,DEBRIS_B,4.91,1.199,138,23.2,0.8,25.110994912284788,0,0.9758
Tiangong,ISS,0.933,4.197,19,10.2,0.2,38.485475643143836,0,0.4031
ISS,Hubble,21.09,8.36,139,23.2,0.2,157.6381212041233,0,0.99
GPS-79,Iridium-33 Debris,19.798,14.84,19420,31.4,0.9,68.80605868598816,0,0.99
DEBRIS_B,DEBRIS_A,9.759,8.524,138,23.2,0.8,101.48785263331926,0,0.9806
DEBRIS_B,Hubble,4.302,5.243,1,0.0,0.8,106.90727699808137,0,0.8983
Envisat,ISS,9.097,6.885,374,46.9,0.2,90.48670052334212,0,0.947
Hubble,Starlink-1001,13.001,5.996,3,24.5,0.2,134.22028628541776,0,0.99
Tiangong,DEBRIS_A,23.669,10.488,21,10.2,0.8,6.625997085312786,0,0.99
Envisat,Starlink-1001,17.137,14.254,232,45.5,0.2,47.84980832816551,0,0.99
Cosmos-1408 Debris,DEBRIS_A,1.149,8.146,5,30.9,0.9,46.6977024199475,0,0.4827
Envisat,ISS,3.681,3.378,374,46.9,0.2,101.49005242126151,0,0.7733
Cosmos-1408 Debris,ISS,10.493,0.268,7,30.9,0.9,102.96492480884383,0,0.99
Hubble,Envisat,3.506,6.246,235,70.1,0.2,95.47993005171598,0,0.5694
Envisat,Hubble,14.692,2.156,235,70.1,0.2,7.407358679853688,0,0.99
Envisat,DEBRIS_B,2.158,4.912,234,70.1,0.8,66.2019299723794,0,0.7695
Hubble,ISS,49.968,2.05,139,23.2,0.2,101.65909691799892,0,0.99
Envisat,Hubble,1.954,12.569,235,70.1,0.2,65.12415873407335,0,0.0837
Iridium-33 Debris,Cosmos-1408 Debris,20.689,9.063,365,3.8,0.9,61.25204181323621,0,0.99
Envisat,ISS,17.204,14.838,374,46.9,0.2,2.3458705967335787,0,0.9896
Tiangong,ISS,9.298,14.313,19,10.2,0.2,165.55253750243062,0,0.6803
Hubble,Cosmos-1408 Debris,0.258,2.297,132,54.1,0.9,51.52689545902548,0,0.7756
DEBRIS_A,ISS,28.889,1.402,2,0.0,0.8,18.303692045251264,0,0.99
DEBRIS_B,DEBRIS_A,9.248,4.122,138,23.2,0.8,139.7614853173355,0,0.99
Starlink-1001,Tiangong,15.725,3.465,161,11.5,0.2,81.65138842541833,0,0.99
ISS,GPS-79,10.399,12.262,19792,3.4,0.2,26.422916464651337,0,0.8723
Hubble,Envisat,19.332,0.725,235,70.1,0.2,81.57162290018977,0,0.99
DEBRIS_A,Hubble,13.941,12.104,137,23.2,0.8,157.38337417726535,0,0.99
Iridium-33 Debris,GPS-79,20.82,10.123,19420,31.4,0.9,2.1156618926058512,0,0.99
